經度緯度,電流強度(kA)0
23.033122.3005,-0
23.0064122.3128,-0
22.9748122.325,-0
22.9638122.416,-0
22.9766122.4061,-0
23.0214122.3143,-0
23.0399121.7934,-0
23.0218121.7967,-0
23.0479121.7919,-0
23.0649121.7888,-0
22.2568054199219118.623176574707,21.55250
22.9329122.6518,-0
23.0697121.7108,-0
23.0262121.9387,-0
23.0357121.9355,-0
23.0634121.6578,-0
23.0667121.6455,-0
23.0657121.6409,-0
23.053121.7156,-0
23.0671121.7141,-0
23122.3104,-0
22.9556122.3413,-0
22.9884122.3982,-0
23.017122.3761,-0
23.0068122.0398,-0
24.6124120.8334,-0
22.9621122.3904,-0
22.9944122.3578,-0
23.0078122.3512,-0
23.0218122.3474,-0
23.0826121.5009,-0
22.9617122.3539,-0
22.9898122.3339,-0
23.0401121.8917,-0
22.9955122.3567,-0
23.0197122.3389,-0
23.0122122.3263,-0
22.9682122.3534,-0
23.0547121.805,-0
23.0697121.7062,-0
23.049121.8029,-0
22.9517122.401,-0
23.0235122.3127,-0
23.0102122.3238,-0
23.0009122.3305,-0
23.0738121.609,-0
23.0849121.6017,-0
23.0677121.7993,-0
23.0446121.8038,-0
22.9854122.3449,-0
22.9977122.3394,-0
23.0307121.8081,-0
23.0437121.9569,-0
23.0458121.9666,-0
23.0617121.8055,-0
23.0704121.7906,-0
23.0096122.3267,-0
22.9802122.3479,-0
23.0638121.8333,-0
23.0454121.8376,-0
22.3512210845947118.567192077637,-26.3440
22.9802122.3946,-0
22.9603122.3689,-0
23.0035122.3523,-0
23.0255122.2966,-0
23.0494122.3299,-0
23.02122.3474,-0
23.0062122.3492,-0
22.9641122.3855,-0
23.0011122.3529,-0
23.0008122.3649,-0
22.9891122.3635,-0
23.041122.325,-0
22.985122.3735,-0
23.0062122.3633,-0
22.9698122.3907,-0
22.9906122.3785,-0
23.0639121.7843,-0
23.0055122.3635,-0
22.9948122.3688,-0
22.9396122.3901,-0
22.9692122.3797,-0
22.983122.366,-0
23.008122.3655,-0
23.0359122.3476,-0
23.0366122.3373,-0
22.9835122.3706,-0
22.987122.3578,-0
23.0093122.3414,-0
23.01122.3525,-0
22.9939122.3644,-0
23.0133122.3651,-0
23.0217122.3587,-0
23.0342122.3344,-0
23.024122.342,-0
23.0582122.3101,-0
23.0568121.7761,-0
23.664121.6828,-0
23.6963121.8996,-0
23.7094121.8928,-0
24.7057121.0324,-0
22.6371120.6907,-0
22.4907121.6791,-0
23.0703121.5817,-0
22.9594122.2937,-0
22.925122.3161,-0
22.9064122.4483,-0
23.0693121.4745,-0
22.8913122.3988,-0
22.8761122.4096,-0
22.9573122.3522,-0
22.9505122.3552,-0
22.9999122.3203,-0
22.9078122.3676,-0
22.9747122.3232,-0
22.9971121.7878,-0
22.9974121.95,-0
23.0217122.2187,-0
23.0723121.6438,-0
23.0634121.5554,-0
23.1266122.5934,-0
22.9977122.3667,-0
22.9994122.3502,-0
23.0168122.3425,-0
23.0749121.5728,-0
23.0742121.6618,-0
23.0384121.6792,-0
23.0264121.8106,-0
23.0441121.8071,-0
22.9156122.1715,-0
22.9915122.577,-0
22.9696122.3851,-0
23.0047122.3588,-0
22.973122.3666,-0
22.9492122.384,-0
23.035122.3217,-0
23.0053122.3656,-0
23.0269121.9833,-0
23.2082121.2118,-0
23.1923121.224,-0
22.9909122.3784,-0
22.9972122.3194,-0
22.9799122.3283,-0
23.0795121.9425,-0
23.0846121.5329,-0
22.9662122.3907,-0
23.0113122.3451,-0
22.9947122.3651,-0
22.9698122.3802,-0
22.9845122.3762,-0
22.9417122.4029,-0
22.9538122.4134,-0
22.9658122.4183,-0
23.0387121.792,-0
22.9911122.3235,-0
22.9667122.3407,-0
23.0103122.32,-0
22.9894122.3284,-0
23.0943121.4739,-0
22.9933122.3518,-0
23.0374121.7971,-0
22.9714122.1727,-0
23.0244122.1665,-0
23.0255121.8009,-0
23.0415121.7979,-0
23.0549121.7954,-0
22.9641122.417,-0
23.0575121.7933,-0
23.0463121.7954,-0
23.065121.7968,-0
23.0579121.8137,-0
23.0614121.7915,-0
23.0704121.8139,-0
23.0534121.8175,-0
23.0749121.789,-0
23.0644121.7764,-0
22.9796122.3842,-0
23.0104122.3593,-0
22.9634122.3912,-0
22.9439122.404,-0
22.9647122.3788,-0
22.9544122.3864,-0
22.962122.3733,-0
22.9764122.3759,-0
22.9639122.3782,-0
22.9875122.3595,-0
23.0052122.3441,-0
22.9059122.4253,-0
22.8915122.4548,-0
23.0369121.8053,-0
24.7736121.2428,-0
24.103121.5448,-0
22.7481122.4313,-0
22.9678121.9452,-0
22.9511122.3444,-0
23.0077121.8446,-0
22.9876121.7658,-0
23.0599121.5506,-0
23.0772121.7466,-0
23.0431121.6149,-0
23.071121.5635,-0
23.0108121.7904,-0
23.0691121.5053,-0
22.8851122.3775,-0
22.945122.3584,-0
22.8659122.4554,-0
22.9215122.4123,-0
23.0787121.6256,-0
23.0717121.5598,-0
23.0653121.5815,-0
23.0549121.7906,-0
22.805122.5007,-0
22.8565122.4684,-0
22.8186122.4947,-0
22.8593122.451,-0
23.0466121.6476,-0
22.9529122.0687,-0
22.8451122.4826,-0
22.896122.4085,-0
23.0096121.814,-0
23.0208121.8117,-0
23.0643121.5562,-0
23.0851121.5689,-0
22.9899121.9221,-0
23.0278121.7198,-0
23.0321121.6528,-0
23.0756121.5061,-0
23.0806121.4931,-0
23.0166121.8204,-0
22.9182122.2319,-0
22.776122.4737,-0
22.8766122.404,-0
22.8445122.4197,-0
23.0403121.6634,-0
23.031121.8076,-0
23.0338121.7901,-0
23.064121.5967,-0
23.0133121.9185,-0
22.9154122.1448,-0
22.9152122.1811,-0
22.8459122.5305,-0
22.8656122.5229,-0
23.0506121.5171,-0
23.0769121.5504,-0
22.9094121.8598,-0
22.9379121.7871,-0
22.9774121.8775,-0
22.8595122.6065,-0
22.8899122.5927,-0
22.9189122.559,-0
23.0008122.4836,-0
22.9474122.5321,-0
22.8632122.5799,-0
23.0593121.9927,-0
23.0037122.0908,-0
23.0473122.3316,-0
23.0704121.5878,-0
23.0616121.8026,-0
23.0691121.811,-0
23.0458121.8116,-0
23.0672121.574,-0
22.9761122.3679,-0
23.0177122.3373,-0
23.0653121.7811,-0
23.0414121.7931,-0
22.8091122.513,-0
22.7561122.5466,-0
22.7529122.5575,-0
22.8344122.4858,-0
22.7934122.5143,-0
22.7994122.5241,-0
22.8254122.495,-0
22.949122.4113,-0
23.0133122.3592,-0
23.0153122.3477,-0
22.9606122.398,-0
22.9044122.4181,-0
22.9453122.4095,-0
22.9078122.4334,-0
23.9375122.0367,-0
23.9849121.8287,-0
22.8761122.3862,-0
22.9148122.3596,-0
22.9884121.9172,-0
23.0367121.6872,-0
23.0489121.5622,-0
23.0525121.55,-0
22.8957122.4289,-0
22.9103122.4145,-0
23.0005121.8056,-0
23.0232121.6681,-0
23.0437121.667,-0
23.0162121.8328,-0
23.007121.9486,-0
23.0171121.8475,-0
23.035121.8433,-0
23.0554121.6612,-0
23.0428121.7816,-0
22.9568121.9898,-0
23.0465121.9785,-0
23.0782121.5049,-0
22.9875121.8735,-0
23.0134121.8294,-0
22.8828122.3996,-0
23.0765121.5108,-0
23.0587121.5642,-0
23.0513121.5702,-0
23.0662121.5265,-0
23.0357121.6952,-0
23.0108121.6972,-0
23.0255122.1053,-0
22.9165122.2696,-0
22.925122.2645,-0
22.9239122.1018,-0
22.8135122.6827,-0
22.866122.6356,-0
22.9764122.3268,-0
23.0695121.578,-0
23.0586121.5775,-0
23.0718121.558,-0
23.0632121.5671,-0
23.064121.6455,-0
23.0268121.6149,-0
23.0482121.6475,-0
23.0307121.7627,-0
23.0414121.7532,-0
23.0145121.757,-0
22.984121.9418,-0
22.9796122.1324,-0
22.9342122.3293,-0
22.9921122.3346,-0
22.9427122.3699,-0
22.8484122.7095,-0
22.8939122.6664,-0
23.0771121.5185,-0
23.0681121.6302,-0
23.0611121.6119,-0
23.0372121.7939,-0
23.0266121.7958,-0
22.9723121.9898,-0
22.9974122.04,-0
23.0336121.6827,-0
22.8935122.4468,-0
22.8515122.4842,-0
23.0655121.5494,-0
23.0728121.4874,-0
23.0718121.5103,-0
23.0733121.5515,-0
23.003121.8186,-0
23.0146121.798,-0
23.0365121.794,-0
22.8284122.6404,-0
22.9292122.4336,-0
22.9817121.9589,-0
22.9128122.0174,-0
22.9253122.1053,-0
22.7839122.5385,-0
23.02121.7939,-0
23.0122121.8069,-0
22.9989121.8095,-0
22.8282122.4902,-0
22.8944122.4333,-0
22.9512122.402,-0
22.9096122.4221,-0
22.9612122.3821,-0
22.9244122.4111,-0
22.8278122.5107,-0
23.0276121.8987,-0
22.9828122.0635,-0
22.9981122.127,-0
22.9661122.3862,-0
22.9584122.3467,-0
23.0433121.7964,-0
23.036121.8148,-0
22.9765122.3627,-0
22.9331122.4044,-0
22.9221122.4253,-0
22.8335122.4762,-0
22.8964122.415,-0
22.875122.4605,-0
22.8521122.4564,-0
22.925122.4185,-0
22.9126122.4277,-0
22.9392122.3969,-0
22.9752122.3755,-0
22.9582122.3881,-0
22.8181122.5184,-0
22.8895122.4485,-0
22.8398122.4762,-0
22.9235122.4361,-0
22.9488122.4058,-0
22.9524122.3819,-0
22.9409122.4123,-0
22.9305122.4111,-0
22.9449122.4004,-0
22.9281122.4109,-0
22.8803122.4468,-0
22.889122.4422,-0
22.8904122.4285,-0
22.9366122.418,-0
22.9611122.3941,-0
22.9503122.3969,-0
22.8728122.4636,-0
22.9188122.4198,-0
22.8699122.4713,-0
22.9167122.4248,-0
22.9012122.4327,-0
22.9541122.3868,-0
22.8868122.4534,-0
22.8956122.4333,-0
22.8718122.4682,-0
23.0257122.3198,-0
22.3722120.1637,-0
23.8917121.9492,-0
24.0958122.098,-0
24.0335121.9688,-0
24.0352121.4085,-0
23.0601122.3333,-0
23.1393121.7953,-0
23.1405121.8083,-0
23.2239122.223,-0
23.1295121.7755,-0
23.2552122.3599,-0
23.15121.7746,-0
23.1468121.7581,-0
23.1485121.8036,-0
23.1601121.8069,-0
23.1625121.7806,-0
23.1435121.8369,-0
23.1378121.8457,-0
23.1865121.908,-0
23.1742121.9317,-0
23.1945122.1859,-0
23.2064122.1774,-0
23.2402122.1923,-0
23.2395122.2636,-0
23.2425122.2391,-0
23.2242122.3182,-0
23.2362122.3044,-0
23.1237121.5691,-0
23.1128121.5593,-0
23.2073122.1639,-0
23.2597122.4484,-0
23.1869122.1129,-0
23.2013122.104,-0
23.246122.5894,-0
23.151121.756,-0
23.1188121.5578,-0
23.2332122.634,-0
23.127121.621,-0
23.0626121.0583,-0
23.2506122.692,-0
23.2689122.4584,-0
23.2013122.3048,-0
23.2311122.2851,-0
23.2417122.2758,-0
23.1757121.9644,-0
23.162121.8597,-0
23.2011122.1704,-0
23.1779122.1867,-0
23.1573122.2065,-0
23.2441122.3329,-0
23.1404121.9024,-0
23.117121.5403,-0
23.1313121.6748,-0
23.1547121.7737,-0
23.1918121.844,-0
23.1423121.6923,-0
23.1167121.7927,-0
23.1507121.8541,-0
23.1712121.7818,-0
23.1418121.7739,-0
23.2302122.1818,-0
23.2212122.1989,-0
23.2008122.1956,-0
23.2145122.1987,-0
23.1945122.2136,-0
23.1726122.2328,-0
23.204122.2079,-0
23.1689122.2368,-0
23.1941122.2232,-0
23.1819122.2284,-0
23.241122.1684,-0
23.2159122.1909,-0
23.205122.2051,-0
23.4621121.5662,-0
23.5772121.6159,-0
24.2056120.9714,-0
24.1744120.9731,-0
24.2244120.9319,-0
24.209120.9846,-0
24.0904121.2908,-0
23.0984122.2231,-0
23.1266121.5589,-0
23.202122.1548,-0
23.3608122.4525,-0
23.1043121.5783,-0
23.1624122.1933,-0
23.3215122.1052,-0
23.3203122.1231,-0
24.4949120.9402,-0
23.4578122.4241,-0
23.4493121.5379,-0
23.2516121.971,-0
23.0483121.9486,-0
23.2196121.8871,-0
23.0981121.8957,-0
23.1421121.5524,-0
23.149121.5682,-0
23.1732121.7779,-0
23.1961121.7796,-0
23.1624121.7864,-0
23.1632121.7992,-0
23.167121.7757,-0
23.1649121.663,-0
23.2571122.0018,-0
23.2653122.2088,-0
23.2421122.1327,-0
23.2208122.0318,-0
23.1673121.8094,-0
23.2779122.1157,-0
23.2652122.1293,-0
23.2786122.5556,-0
23.2172121.9661,-0
23.3554122.5886,-0
23.3611122.6248,-0
23.3737122.6111,-0
23.2354122.1251,-0
23.1047121.8366,-0
23.1893121.7646,-0
23.1864121.7767,-0
23.3554122.5519,-0
23.1838121.7793,-0
23.1311121.5458,-0
23.2469122.1755,-0
23.2301122.1881,-0
23.2173122.1859,-0
23.2755122.1012,-0
23.2765122.0226,-0
23.2709122.1129,-0
23.3784122.5296,-0
23.1213121.4943,-0
23.1896121.8194,-0
23.2598122.1511,-0
23.2404122.159,-0
23.284122.0593,-0
23.2655122.1629,-0
23.2768122.1442,-0
23.2268122.188,-0
23.2096122.189,-0
23.2531122.1772,-0
23.2995122.1341,-0
23.1939121.7655,-0
23.4352122.533,-0
23.3129122.2077,-0
23.1857121.7761,-0
23.3016122.1286,-0
23.1861122.2073,-0
23.0115122.3278,-0
23.2763122.1464,-0
23.1726121.9472,-0
23.1256121.7674,-0
23.2326121.767,-0
23.2362121.7433,-0
23.3476121.9389,-0
23.39121.7449,-0
23.1278121.7765,-0
23.2167122.1945,-0
23.2256122.1825,-0
23.2115122.1877,-0
23.2488122.1812,-0
23.3166122.1282,-0
23.3017122.1396,-0
23.2781122.1574,-0
23.2617122.1505,-0
23.2932122.1461,-0
23.2434122.1981,-0
23.3215122.121,-0
24.3306120.9964,-0
24.1536121.9287,-0
23.15121.5111,-0
23.2013122.2038,-0
23.1937122.2237,-0
23.1665121.7743,-0
23.1778122.2267,-0
23.1976122.2132,-0
23.21122.204,-0
23.1507122.2427,-0
23.1733121.7689,-0
23.1922121.7749,-0
23.2095121.7491,-0
23.2096121.7622,-0
23.3762122.0769,-0
23.4052122.0572,-0
23.4311122.4728,-0
23.2129121.7475,-0
23.4406122.4748,-0
23.4471122.4646,-0
23.2113121.7659,-0
23.4604122.4492,-0
23.5362122.6559,-0
23.7703122.1546,-0
23.6732122.3896,-0
23.6841122.3981,-0
23.505122.6298,-0
23.2109121.7556,-0
23.2446121.7407,-0
23.3193122.0761,-0
23.2152121.7599,-0
23.1613121.5703,-0
23.1647121.5733,-0
23.197121.7611,-0
23.214121.7525,-0
23.2148121.7587,-0
23.5036122.5379,-0
23.5288122.6053,-0
23.5216122.5845,-0
23.1614121.5731,-0
23.1888121.73,-0
23.2023121.7485,-0
23.2489121.8823,-0
23.4178122.2452,-0
23.3721122.2534,-0
23.3288122.0703,-0
23.4891122.4926,-0
23.3574122.3427,-0
23.3608122.3559,-0
23.3945122.306,-0
23.411122.3058,-0
23.3603122.4177,-0
23.2016122.7032,-0
23.1835121.7829,-0
23.3123122.075,-0
23.2288121.7523,-0
23.1585121.6154,-0
23.299122.2445,-0
23.1713121.7596,-0
23.1848121.9775,-0
23.1579121.7816,-0
23.2315121.7711,-0
23.206121.7602,-0
23.3681122.0931,-0
23.3404122.114,-0
23.3503122.0879,-0
23.3866122.0688,-0
23.3109122.1218,-0
23.3563122.0855,-0
23.2761121.7467,-0
23.3723122.0918,-0
23.3266122.1206,-0
23.4858122.6281,-0
23.1719121.0653,-0
23.4676121.259,-0
23.3724121.1939,-0
23.2978121.1449,-0
23.4096122.2571,-0
23.1985121.7323,-0
23.1235121.7898,-0
23.1293122.0478,-0
23.3122122.2762,-0
23.2457122.0033,-0
23.256122.1282,-0
23.2406122.1377,-0
23.2093122.1409,-0
23.386122.6516,-0
23.1726121.6938,-0
23.7724121.6623,-0
23.1503121.7618,-0
23.4389122.4657,-0
23.186121.757,-0
23.1343121.5627,-0
23.15121.5618,-0
23.1987121.7742,-0
23.2683122.0612,-0
23.2086121.8255,-0
23.2671122.0159,-0
23.1979122.0556,-0
23.2689122.1159,-0
23.2533122.0833,-0
23.1747121.7645,-0
23.2004121.7626,-0
23.2162121.8317,-0
23.2107121.8957,-0
23.1905122.0233,-0
23.2382121.9834,-0
23.3034122.2987,-0
23.3242122.2804,-0
23.2831122.3335,-0
23.1642121.7762,-0
23.1998121.8196,-0
23.1873121.765,-0
23.2604122.1795,-0
23.2953122.2983,-0
23.2675122.3255,-0
23.3782122.6007,-0
23.1713121.7554,-0
23.1856121.7653,-0
23.3272122.3649,-0
23.3096122.3848,-0
23.1946121.7663,-0
23.2322122.0111,-0
23.3103122.1227,-0
23.2752122.1537,-0
23.292122.1483,-0
23.1999121.8997,-0
23.2763122.157,-0
23.3961122.7138,-0
23.2051121.7724,-0
23.214121.7588,-0
23.1959121.7688,-0
23.1816121.7687,-0
23.2131121.7881,-0
23.1941121.7773,-0
23.1861121.7926,-0
23.1744121.7618,-0
23.199121.7738,-0
23.2005121.7612,-0
23.2682122.1541,-0
23.3121122.1252,-0
23.2014122.2051,-0
23.264122.1748,-0
23.2703122.169,-0
23.2933122.1368,-0
23.2562122.1653,-0
23.4197122.6891,-0
23.436122.5603,-0
23.4554122.502,-0
23.2024121.7904,-0
23.215121.797,-0
23.2706122.1526,-0
23.2669122.1359,-0
23.1913121.7588,-0
23.3491122.3904,-0
23.3795122.6732,-0
23.2812122.1274,-0
23.411122.6828,-0
23.1538121.7727,-0
23.1517121.5595,-0
23.1875121.7718,-0
23.1896121.774,-0
23.2455121.8917,-0
23.3984122.6709,-0
23.3379122.4748,-0
23.3798122.649,-0
23.3143122.102,-0
23.2678122.1217,-0
23.2808122.116,-0
23.2596122.1319,-0
23.2896122.1033,-0
23.3271122.0866,-0
23.3038122.2403,-0
23.195121.7798,-0
23.2077121.7698,-0
23.257122.1661,-0
23.2705122.1635,-0
23.1442121.5385,-0
23.2005121.7626,-0
23.1347121.5091,-0
23.284122.0198,-0
23.3471122.2852,-0
23.209121.7703,-0
23.3382122.1027,-0
23.3726122.0739,-0
23.3501122.0993,-0
23.1974121.7645,-0
23.3139122.1094,-0
23.3201122.1195,-0
23.1965121.766,-0
23.3024122.1361,-0
23.3036122.1232,-0
23.3013122.1303,-0
23.2911122.1379,-0
23.2746122.1541,-0
23.2191122.1865,-0
23.2842122.1454,-0
23.2987122.1232,-0
23.2089121.859,-0
23.2066121.849,-0
23.5757121.2246,-0
22.9289121.8137,-0
24.4773122.616,-0
24.519122.5116,-0
23.2996122.6547,-0
23.2747122.714,-0
23.1886121.6724,-0
23.1907121.763,-0
23.1286121.5199,-0
23.2212121.8506,-0
23.2759122.2563,-0
23.1778121.7781,-0
23.2351121.8531,-0
23.2091121.8851,-0
23.2547122.1286,-0
23.272122.1272,-0
23.2425122.1361,-0
23.2668122.1377,-0
23.1702121.7737,-0
23.1758121.7675,-0
23.1892121.7669,-0
23.2638122.1128,-0
23.312122.0956,-0
23.2169121.7833,-0
23.1966121.7687,-0
23.2818122.0063,-0
23.321122.5164,-0
23.4414122.6339,-0
23.2708122.1298,-0
23.2108121.8747,-0
23.2449122.185,-0
23.2294122.1968,-0
23.2542122.1856,-0
23.1667122.2359,-0
23.1851122.2221,-0
23.1617122.227,-0
23.1957122.2097,-0
23.2191122.1906,-0
23.1647122.2396,-0
23.1498122.2484,-0
23.2099122.1995,-0
24.8978120.3302,-0
22.4159119.6584,-0
23.0955120.5776,-0
23.0532120.6072,-0
23.0818120.5777,-0
23.0719120.5749,-0
23.0893120.5747,-0
23.0689120.5534,-0
23.2772122.1472,-0
23.0121120.5319,-0
23.0088120.566,-0
22.5917120.7044,-0
22.8678188323975120.679168701172,-8.38050
24.0904121.3008,-0
23.1797121.2796,-0
23.3046122.2148,-0
23.2993122.1629,-0
23.295122.1397,-0
23.3063122.1341,-0
23.2965122.1441,-0
23.201121.7571,-0
23.3821122.5785,-0
23.1474121.1366,-0
23.861121.7088,-0
23.2647122.1971,-0
23.1414121.5804,-0
23.2226121.2423,-0
23.3122122.1265,-0
23.3401122.1055,-0
23.3132122.1154,-0
23.313122.1241,-0
23.1668121.719,-0
23.3534122.3575,-0
23.3702122.3535,-0
23.363122.3463,-0
23.3668122.3373,-0
23.3716122.3286,-0
23.3899122.3166,-0
23.3459122.3488,-0
23.3645122.3716,-0
23.3609122.3582,-0
23.3327122.1154,-0
23.3435122.0914,-0
23.2742121.977,-0
23.2334121.978,-0
23.2326121.9245,-0
23.345122.4211,-0
23.3577122.4053,-0
23.3561122.4169,-0
23.3512122.4059,-0
23.2863122.1141,-0
23.2741122.169,-0
23.1865121.7545,-0
23.171121.6966,-0
23.274122.0361,-0
23.2435121.96,-0
23.1338121.5262,-0
23.1998121.7681,-0
23.4941122.5049,-0
23.2194121.7446,-0
23.4677122.3041,-0
23.2065121.7815,-0
23.2289121.7638,-0
23.4224122.3968,-0
23.184121.6994,-0
23.1968121.7659,-0
23.3122.1233,-0
23.2811122.1499,-0
23.2952122.1355,-0
23.3038122.1231,-0
23.2727122.1531,-0
23.2985122.1362,-0
23.3112122.1288,-0
23.2841122.1372,-0
23.2941122.1447,-0
23.2915122.1506,-0
23.318122.1184,-0
23.2988122.1337,-0
23.2442122.1706,-0
24.1483121.5221,-0
23.8466121.957,-0
23.1307121.5,-0
23.1866121.787,-0
23.3038122.2306,-0
23.3993122.6086,-0
23.2136121.9803,-0
23.2263121.8504,-0
23.2647122.1239,-0
23.2599122.1158,-0
23.1696121.7585,-0
23.1314121.5143,-0
23.142121.5313,-0
23.133121.5389,-0
23.2677122.0383,-0
23.4733122.47,-0
23.2128122.196,-0
23.3093122.2164,-0
23.1306121.5515,-0
23.1415121.5439,-0
23.2417121.9609,-0
23.3314122.1897,-0
23.2213121.7747,-0
23.2087121.7558,-0
23.1183121.4851,-0
23.207121.784,-0
23.1892121.7619,-0
23.2116121.7716,-0
23.198121.767,-0
23.2962122.147,-0
23.2235122.1845,-0
23.309122.1303,-0
23.1976121.7665,-0
23.3533122.5003,-0
23.7595121.8499,-0
23.7452121.8381,-0
23.4727121.894,-0
23.8795121.9272,-0
23.2652122.3981,-0
23.2997122.35,-0
23.434122.6885,-0
23.3365122.6047,-0
23.2205121.8798,-0
23.1899121.7645,-0
23.193121.768,-0
23.386122.3111,-0
23.2499122.1389,-0
23.1723121.7663,-0
23.2305122.1354,-0
23.2295121.9598,-0
23.1759121.7671,-0
23.2016121.7744,-0
23.435122.6838,-0
23.1956121.7516,-0
23.186121.7732,-0
23.2705122.1175,-0
23.2961122.2709,-0
23.1816121.7701,-0
23.222121.7769,-0
23.2015121.7661,-0
23.1763121.7628,-0
23.1899121.7674,-0
23.4049119.7599,-0
23.3126122.1239,-0
23.2923122.1391,-0
23.3251122.1192,-0
23.2718122.1707,-0
23.2914122.1441,-0
23.1743122.2357,-0
23.3597122.6078,-0
23.3716122.5915,-0
23.6976121.827,-0
23.9794122.2633,-0
23.8921122.0067,-0
25.1187120.2381,-0
25.1489120.2441,-0
25.0992120.2684,-0
25.0993120.0459,-0
25.072120.126,-0
25.4896011352539118.336029052734,-15.4290
24.1337121.5218,-0
24.137122.2893,-0
24.2591122.6119,-0
23.1625121.7801,-0
23.1879121.9457,-0
23.2109121.9373,-0
23.1989121.9453,-0
23.1607121.7839,-0
23.123121.5638,-0
23.2582122.4326,-0
23.2553122.5367,-0
23.2881122.41,-0
23.2702122.4372,-0
23.2664122.407,-0
23.2612122.4726,-0
23.2649122.4979,-0
23.2064121.7775,-0
23.1535121.6244,-0
23.3498122.5017,-0
23.4019122.4688,-0
23.202121.773,-0
23.3718122.3982,-0
23.1996121.7625,-0
23.3213122.5133,-0
23.2338121.9927,-0
23.267122.1445,-0
23.6395122.6704,-0
23.1906121.7671,-0
23.2712121.9828,-0
23.2749122.1165,-0
23.2693122.0927,-0
23.3645122.342,-0
23.42122.5944,-0
23.4154122.5839,-0
23.4151122.5731,-0
23.4711122.4848,-0
23.206121.8591,-0
23.2363121.8665,-0
23.2476121.8479,-0
23.2362121.904,-0
23.2384121.8771,-0
23.1972121.8388,-0
23.2039121.8496,-0
23.2042121.9184,-0
23.2742121.9173,-0
23.2557121.9264,-0
23.2454121.9258,-0
23.2466121.8696,-0
23.2375121.8443,-0
23.2235121.8706,-0
23.2706756591797122.000511169434,-10.00850
23.2721121.8674,-0
23.2708121.8798,-0
23.2213121.8921,-0
23.2539121.941,-0
23.3138122.1272,-0
23.3263121.9195,-0
23.4419122.6924,-0
23.439122.6826,-0
23.2028121.7488,-0
23.5711121.9644,-0
23.5933121.9509,-0
23.5617121.957,-0
23.1406121.9201,-0
23.5877122.0268,-0
23.5867122.0153,-0
23.5746122.0192,-0
23.5661122.0077,-0
23.5859122.0264,-0
23.5467122.0509,-0
23.5267122.0355,-0
23.5504122.0285,-0
23.5683122.0389,-0
23.5763122.0325,-0
23.5889122.0383,-0
23.585122.0506,-0
23.5702122.0552,-0
23.5854122.0196,-0
23.5408122.1066,-0
23.5738122.0861,-0
23.5764122.0694,-0
23.5702122.0172,-0
23.5592122.0278,-0
23.6283122.0681,-0
23.6235122.0832,-0
23.5625122.0027,-0
23.5447122.0461,-0
23.5528122.0661,-0
23.5626121.9887,-0
23.5859122.0162,-0
23.5432122.0631,-0
23.5252122.0692,-0
23.5199122.0542,-0
23.5408122.0512,-0
23.5775122.0209,-0
23.5636122.0119,-0
23.547122.0099,-0
23.2121.7694,-0
23.3239122.1212,-0
23.331122.1215,-0
23.2185122.0984,-0
23.2166122.0866,-0
23.128122.1828,-0
23.1377122.1512,-0
23.1744122.1232,-0
23.1994122.1026,-0
23.1261122.1502,-0
23.1251122.1208,-0
23.1225122.1795,-0
23.1489122.1511,-0
23.2093122.0916,-0
23.1743122.1355,-0
23.2009122.1005,-0
23.1415122.1413,-0
23.1733122.1217,-0
23.1376122.1714,-0
23.1442122.1418,-0
23.1421122.1049,-0
23.103122.1247,-0
23.1561122.1382,-0
23.1528122.0937,-0
23.1122122.1814,-0
23.1752122.1531,-0
23.1899122.1024,-0
23.1551122.1117,-0
23.1839122.1136,-0
23.185122.124,-0
23.1546122.1042,-0
23.127122.134,-0
23.1662122.0995,-0
23.1441122.1373,-0
23.1431122.12,-0
23.1552122.1343,-0
23.1850261688232122.363479614258,-10.93350
23.2055122.1081,-0
23.1652122.1523,-0
23.1628122.1244,-0
23.1903122.115,-0
23.1873122.0902,-0
23.2062122.0861,-0
23.2072121.7811,-0
23.198121.7622,-0
23.2203121.7839,-0
23.1558121.8051,-0
23.151121.7903,-0
23.139121.7918,-0
23.13121.7998,-0
23.1746121.7913,-0
23.1649121.8002,-0
23.1901121.8208,-0
23.2015121.7724,-0
23.194121.8036,-0
23.1381121.8006,-0
23.1485121.7913,-0
23.1558121.7706,-0
23.1416121.7704,-0
23.1382121.7855,-0
23.6098122.2072,-0
23.6039122.1977,-0
23.1488121.7985,-0
23.1255121.8347,-0
23.1765121.7919,-0
23.1437121.8019,-0
23.1446121.7725,-0
23.1225121.8028,-0
23.1347121.8115,-0
23.1224121.7913,-0
23.1066121.8078,-0
23.1246121.7926,-0
23.1367121.78,-0
23.1245121.7563,-0
23.1267121.7887,-0
23.1166121.8001,-0
23.1131121.7911,-0
23.112121.7602,-0
23.0938121.8525,-0
23.0994121.8297,-0
23.1139121.8441,-0
23.1156121.8277,-0
23.1172121.8178,-0
23.1287121.8624,-0
23.1015121.4826,-0
23.1211121.8517,-0
23.1315121.8442,-0
23.1114121.8057,-0
23.1071121.7855,-0
23.0988121.7765,-0
23.0989121.8105,-0
23.1098121.7952,-0
23.062121.8466,-0
23.1317121.8621,-0
23.138121.8395,-0
23.1331121.8485,-0
23.1232566833496122.077407836914,-19.29550
23.1352121.8543,-0
23.1344121.8813,-0
23.1338121.8954,-0
23.2136121.8286,-0
