經度緯度,電流強度(kA)0
23.8309122.2936,-0
23.6794122.4611,-0
23.8465122.3412,-0
23.8299122.2811,-0
23.8122122.2178,-0
23.8356122.2215,-0
23.8797122.2682,-0
23.7584122.3027,-0
23.7973122.3785,-0
23.8418122.2982,-0
23.8461122.2778,-0
23.8368122.2473,-0
23.848122.3671,-0
23.8193122.3675,-0
23.8119122.3794,-0
23.8096122.4263,-0
23.7851122.3898,-0
23.8524122.4378,-0
23.8398122.4199,-0
23.7948122.3264,-0
23.7954122.3188,-0
23.804122.3412,-0
23.8061122.2902,-0
23.7942122.355,-0
23.8218122.2381,-0
23.8425122.2023,-0
23.8447122.2031,-0
23.8405122.186,-0
23.8927122.2651,-0
23.8687122.2418,-0
23.8938122.253,-0
23.8178122.2604,-0
23.4589122.4851,-0
23.8119122.3706,-0
23.8104122.3942,-0
23.7427122.3518,-0
23.8163122.3832,-0
23.8163122.3832,-0
23.8309122.3812,-0
23.8543122.2242,-0
23.8384122.1991,-0
23.887122.3283,-0
23.887122.3283,-0
21.8078079223633119.786437988281,-11.30350
23.8305122.1919,-0
23.8485122.245,-0
23.8552122.2378,-0
23.8986122.2514,-0
23.8439122.2188,-0
23.851122.2016,-0
23.8831367492676122.455200195312,6.2160
23.8607122.2821,-0
23.8245122.363,-0
23.8245122.363,-0
23.8032122.2579,-0
23.811122.2543,-0
23.8016122.2734,-0
23.8603122.2739,-0
23.7713122.319,-0
23.8218122.3079,-0
23.8536122.393,-0
23.9033122.4653,-0
23.8074122.4437,-0
23.8149122.3867,-0
23.7994122.3647,-0
23.84122.2172,-0
23.8438122.2564,-0
23.8703122.2236,-0
23.8589122.2274,-0
23.9063122.3419,-0
23.9063122.3419,-0
23.8624122.3254,-0
23.835122.2351,-0
23.8018122.3568,-0
23.7933122.4077,-0
23.8096122.4016,-0
23.8357122.4639,-0
23.8554122.3215,-0
23.8024122.335,-0
23.8173122.3051,-0
23.8226122.2837,-0
23.8268122.2693,-0
23.856122.2599,-0
23.4847122.3779,-0
23.8821122.2873,-0
23.8543122.2528,-0
23.8363122.234,-0
23.8468122.1962,-0
23.8886122.374,-0
23.8886122.374,-0
23.8658122.3366,-0
23.8678122.2688,-0
23.8491122.2621,-0
23.8412122.2527,-0
23.8287122.2415,-0
23.8323122.265,-0
23.8448122.3165,-0
23.8589122.2171,-0
23.8682122.2612,-0
23.6806122.428,-0
23.6953122.4655,-0
23.7295122.507,-0
23.7436122.4667,-0
23.7216122.429,-0
23.7461122.3733,-0
23.713122.3667,-0
23.7323122.403,-0
23.7576122.4197,-0
23.8141122.4229,-0
23.8189122.3816,-0
23.8307122.3981,-0
23.8345122.3788,-0
23.7822122.3108,-0
23.7657122.3328,-0
23.8934122.251,-0
23.8799122.236,-0
23.8685122.3908,-0
23.8602122.3432,-0
23.8602122.3432,-0
23.7939122.3555,-0
23.7807122.3995,-0
23.8809122.3613,-0
23.8366122.3705,-0
23.8011122.4829,-0
23.8093122.4958,-0
23.7707122.4154,-0
23.807122.4745,-0
23.8768122.347,-0
23.8612122.3201,-0
23.8237122.5124,-0
23.4989122.328,-0
23.4989122.328,-0
23.4835122.352,-0
23.5368122.3193,-0
23.5437122.3344,-0
23.1457122.2519,-0
23.1165122.3782,-0
23.8372122.3161,-0
23.8423122.3227,-0
23.8435122.3392,-0
23.8397122.2974,-0
23.8387122.3022,-0
23.8236122.3086,-0
23.8016122.2799,-0
23.8054122.2537,-0
23.7998122.2916,-0
23.8484122.3365,-0
23.8999122.3971,-0
23.8999122.3971,-0
23.8593122.3907,-0
23.7995122.3721,-0
23.8763122.3571,-0
23.8763122.3571,-0
23.8433122.4248,-0
23.5534210205078122.575546264648,-28.2310
23.7811122.3871,-0
23.7906122.3817,-0
23.7621122.3438,-0
23.7624122.3507,-0
23.7652122.3417,-0
23.7719122.3428,-0
23.8818122.2707,-0
23.8236122.2139,-0
23.8567122.3219,-0
23.8126122.3228,-0
23.8059122.3139,-0
23.7801122.3417,-0
23.7854122.3151,-0
23.7837122.3402,-0
23.8512122.462,-0
23.8112122.4038,-0
23.8038122.375,-0
23.8599122.487,-0
23.8172122.4088,-0
23.7971122.3796,-0
23.8321122.4377,-0
23.7964122.371,-0
23.82122.3754,-0
23.9342122.3077,-0
23.9342122.3077,-0
23.8379122.3909,-0
23.8379122.3909,-0
23.8493122.3778,-0
23.8493122.3778,-0
23.8802122.3141,-0
23.8687122.3129,-0
23.8623122.2971,-0
23.5533122.3258,-0
23.5779122.3211,-0
23.597122.3491,-0
23.5199122.3532,-0
23.4803122.4206,-0
23.8331122.1916,-0
23.7932122.4188,-0
23.8635122.282,-0
23.8646122.2833,-0
23.855122.3015,-0
23.8525122.3376,-0
23.828122.3308,-0
23.8122122.3372,-0
23.8454122.3516,-0
23.8328122.3651,-0
23.7941122.3524,-0
23.8343122.3849,-0
23.8398122.4504,-0
23.8094122.4059,-0
23.8313122.2771,-0
23.8647122.4553,-0
23.7786122.41,-0
23.864122.6247,-0
23.7505122.4347,-0
23.8378122.427,-0
23.8464122.4394,-0
23.6274122.4146,-0
23.6179122.4334,-0
23.7137122.4127,-0
23.7482122.4345,-0
23.7623122.4576,-0
23.5897331237793122.587249755859,-144.0410
23.5607122.3721,-0
23.542122.3313,-0
23.5236122.3539,-0
23.493122.4205,-0
23.7972122.3107,-0
23.8701122.3584,-0
23.8701122.3584,-0
23.8989122.3579,-0
23.8989122.3579,-0
23.9121122.3318,-0
23.9121122.3318,-0
23.8133122.3789,-0
23.8135122.3266,-0
23.906122.3391,-0
23.858122.2813,-0
23.8967122.2994,-0
23.5872669219971122.589767456055,-74.57350
23.5494122.4056,-0
23.5569122.4485,-0
23.5457122.4093,-0
23.5542122.3802,-0
23.5136122.4391,-0
23.5187122.4723,-0
24.1594486236572122.319641113281,-5.82750
23.9003122.2807,-0
23.8902122.2248,-0
23.8981122.2521,-0
23.8726122.2718,-0
23.8851122.2727,-0
23.9022122.2943,-0
23.8989122.3208,-0
23.84122.285,-0
23.8231122.2437,-0
23.8477122.2932,-0
23.8098122.273,-0
23.7912122.2987,-0
23.8157122.3322,-0
23.9731122.4753,-0
23.8307122.3182,-0
23.8585122.2903,-0
23.8453122.4355,-0
23.844122.4336,-0
23.8147122.3985,-0
23.8950862884521122.520095825195,11.41450
23.7859122.3716,-0
21.8126888275146119.811912536621,-14.7260
23.8287122.4584,-0
23.82122.4454,-0
23.8142122.3965,-0
23.8242122.4109,-0
23.8154122.4385,-0
23.153122.3957,-0
23.5411122.3288,-0
23.8726122.2331,-0
23.8545122.304,-0
23.8514122.2842,-0
23.8715122.2867,-0
23.8979122.2762,-0
23.8973122.2854,-0
23.9187122.3429,-0
23.8871122.3052,-0
23.8589122.2737,-0
23.8568122.2848,-0
23.8875122.2998,-0
23.5894122.3723,-0
23.5794122.4048,-0
23.5624122.3208,-0
23.5633122.3326,-0
23.5205122.412,-0
23.5612122.3387,-0
23.7408122.3057,-0
23.7811122.3657,-0
23.7845122.3531,-0
23.7892122.3445,-0
23.8391122.4506,-0
23.8506122.4799,-0
23.802122.3759,-0
23.8237122.421,-0
23.7876122.4171,-0
23.1645122.349,-0
23.1712122.3479,-0
23.1891122.3296,-0
23.4923122.4923,-0
23.5305122.5194,-0
23.872122.2352,-0
23.8924122.255,-0
23.8854122.2585,-0
23.9081122.346,-0
23.8669122.3164,-0
23.8473122.3289,-0
23.8543122.3679,-0
23.822122.3529,-0
23.8124122.3614,-0
23.8312122.3676,-0
23.8537122.3848,-0
23.8492122.3788,-0
23.8348122.3926,-0
23.8803122.384,-0
23.8803122.384,-0
23.9144122.3449,-0
23.8645122.285,-0
23.9065122.3007,-0
23.9065122.3007,-0
23.7722122.3229,-0
23.7553122.2927,-0
23.7636122.2902,-0
23.8064122.3442,-0
23.567741394043122.656044006348,-9.1390
23.8314361572266122.467781066895,-10.26750
23.8457122.5056,-0
23.8092122.45,-0
23.5973122.3611,-0
23.5791122.3549,-0
23.5955122.3511,-0
23.5968122.3732,-0
23.5885122.3465,-0
23.5845122.3081,-0
23.5836122.3064,-0
23.5884122.3585,-0
23.5882122.3841,-0
23.8974122.3114,-0
23.8974122.3114,-0
23.8061122.3877,-0
23.9132122.3068,-0
23.8878122.2776,-0
23.9133122.3383,-0
23.8769122.2949,-0
23.8782122.2866,-0
23.9049122.3119,-0
23.9061122.3209,-0
23.8641122.2713,-0
23.8222122.418,-0
23.8331122.3949,-0
23.8138122.4362,-0
23.8248122.4218,-0
23.7511122.3483,-0
23.7629122.3288,-0
23.7734122.3353,-0
23.8453122.4412,-0
23.8633122.4671,-0
23.82122.3706,-0
23.7949122.3485,-0
23.8104122.3294,-0
23.8092122.3469,-0
23.826122.3504,-0
23.8366122.3325,-0
23.7798122.3788,-0
23.874122.3356,-0
23.874122.3356,-0
23.8837122.3044,-0
23.6419715881348122.637260437012,-123.7280
23.6149122.3923,-0
23.6132122.402,-0
23.6431122.4261,-0
23.7507122.4523,-0
23.7363122.4284,-0
23.7548122.4567,-0
23.1956122.4503,-0
23.2079122.3654,-0
23.1939122.3041,-0
23.1984122.3589,-0
23.1861122.2059,-0
23.187122.3896,-0
23.1976122.3943,-0
23.8821122.2935,-0
23.8504122.269,-0
23.8605122.3213,-0
23.8662122.3711,-0
23.9067122.2741,-0
23.8798122.3506,-0
23.8798122.3506,-0
23.8804122.3078,-0
23.8874122.2705,-0
23.9223122.3268,-0
23.892122.3051,-0
23.888122.3004,-0
23.8372122.4583,-0
23.7885093688965122.581321716309,8.2880
23.7661122.3427,-0
23.8254122.4448,-0
23.7921122.3953,-0
23.788122.3984,-0
23.7831122.4075,-0
23.81122.4432,-0
23.7821122.4009,-0
23.7975122.4195,-0
23.1422122.3446,-0
23.1583122.3051,-0
23.1822122.2621,-0
23.1485122.3303,-0
23.1684122.274,-0
23.1918122.2881,-0
23.1781122.3286,-0
23.1733122.248,-0
23.154122.26,-0
23.1988122.3442,-0
23.0902122.3162,-0
23.1865122.3967,-0
23.1805122.3252,-0
23.8623122.5051,-0
23.7962122.5211,-0
23.7551122.453,-0
23.8224122.4203,-0
23.8007122.3887,-0
23.7913122.4141,-0
23.7785122.4018,-0
23.7772122.426,-0
23.7689122.4347,-0
23.8255122.3393,-0
23.8348122.3825,-0
23.7939122.4063,-0
23.8184122.378,-0
23.8481122.4197,-0
23.7588122.3706,-0
23.7611122.3629,-0
23.7587122.5359,-0
23.7554122.3551,-0
23.7989122.4104,-0
23.2058122.292,-0
23.1962122.2883,-0
23.92122.4058,-0
23.8448122.4433,-0
23.8421122.4395,-0
23.8578122.4821,-0
23.855122.2751,-0
23.89122.3029,-0
23.8372122.3474,-0
23.8228122.3474,-0
23.8239122.3818,-0
23.853122.4085,-0
23.8694122.3919,-0
23.8534122.3707,-0
23.5508122.447,-0
23.5366122.3882,-0
23.5484122.3791,-0
23.5687637329102122.61434173584,-43.7340
23.5747122.3362,-0
23.6068122.3938,-0
23.542122.4873,-0
23.5143122.4158,-0
23.5589122.4096,-0
23.5009122.4775,-0
23.5675122.4014,-0
23.6186122.3872,-0
23.5962122.3001,-0
23.5942122.322,-0
23.8369122.4814,-0
23.7986122.3967,-0
23.1976122.3454,-0
23.8626122.5201,-0
23.8136122.446,-0
23.8487122.4813,-0
23.8173122.401,-0
23.8862266540527122.461860656738,8.8430
23.8424122.4371,-0
23.8173122.3911,-0
23.8173122.3911,-0
23.8068122.4462,-0
23.8014122.4211,-0
23.8654122.4027,-0
23.8654122.4027,-0
23.8094122.4222,-0
23.8303122.3588,-0
23.8347122.3458,-0
23.8381122.441,-0
23.8347122.4568,-0
23.8353122.4508,-0
23.8117122.3863,-0
23.8408122.4279,-0
23.8153122.401,-0
23.7611122.3483,-0
23.7779122.3315,-0
23.8242122.351,-0
23.8346122.4247,-0
23.8125122.3929,-0
23.859748840332122.663436889648,14.6890
23.829122.4672,-0
23.8066122.4334,-0
23.7937122.4023,-0
23.8307122.4673,-0
23.845122.4207,-0
23.8437122.4189,-0
23.8471122.5042,-0
23.881122.2642,-0
23.5881122.3191,-0
23.5735122.2957,-0
23.614122.3623,-0
23.5986122.3328,-0
23.5858122.3248,-0
23.5927122.3306,-0
23.5899122.3374,-0
23.6064147949219122.601432800293,-8.1030
23.5617122.397,-0
23.6271122.3521,-0
23.7721122.4027,-0
23.5771122.3215,-0
23.5746122.3378,-0
23.572122.3546,-0
23.612122.3869,-0
23.6116122.383,-0
23.5738945007324122.644241333008,-31.4870
23.6373122.4932,-0
23.5997122.3178,-0
23.1718122.3349,-0
23.8022122.4323,-0
23.7783122.3511,-0
23.8483122.3639,-0
23.8685122.3908,-0
23.829122.4078,-0
23.8257122.4067,-0
23.827122.4085,-0
23.8336122.425,-0
23.8113122.3837,-0
23.8528122.3685,-0
23.8528122.3685,-0
23.8964122.3132,-0
23.8816122.2956,-0
23.1438122.2439,-0
23.1216122.3381,-0
23.7962122.4267,-0
23.8268122.4383,-0
23.8444122.5656,-0
23.7645122.4685,-0
23.1598122.4135,-0
23.7373485565186122.545875549316,-15.3920
23.7686122.4253,-0
23.7407122.3811,-0
23.8928122.4534,-0
23.8624122.4116,-0
23.8615122.4646,-0
23.7670383453369122.492530822754,-9.8050
23.8778122.3084,-0
23.816122.3764,-0
23.816122.3764,-0
23.8504122.4315,-0
23.8484122.4287,-0
23.6165428161621122.672317504883,-92.99950
23.5814122.3589,-0
23.6054122.3817,-0
23.5789122.4089,-0
23.5682122.4337,-0
23.5674122.4196,-0
23.5902122.4215,-0
23.606122.3539,-0
23.5597122.4749,-0
23.5572122.4176,-0
23.6126122.3632,-0
23.5965122.3823,-0
23.586122.361,-0
23.5838122.4968,-0
23.7979122.4268,-0
23.7778122.3964,-0
23.771122.3907,-0
23.8072122.4365,-0
23.8118122.4366,-0
23.821122.4503,-0
23.8236122.4613,-0
23.813122.4453,-0
23.8243122.4244,-0
23.9219122.3811,-0
23.9219122.3811,-0
23.8985122.3417,-0
23.8985122.3417,-0
23.8908122.2977,-0
23.9425067901611122.610198974609,-34.68750
23.8518122.4239,-0
23.8518122.4239,-0
23.8645122.4608,-0
23.8523122.4411,-0
23.8443122.4296,-0
23.8804122.4424,-0
23.866122.397,-0
23.8437122.4497,-0
23.8028122.3902,-0
23.8268122.4275,-0
23.2077122.2887,-0
23.1742122.3485,-0
23.5943122.3929,-0
23.5793122.3868,-0
23.5829122.3706,-0
23.5759544372559122.714401245117,-9.3980
23.5796122.3851,-0
23.5543122.3462,-0
23.5903122.3845,-0
23.1557122.3872,-0
23.157122.4113,-0
23.2071122.4252,-0
23.173122.3271,-0
22.0641120.2596,-0
23.2015122.5179,-0
23.1593122.2702,-0
23.7861122.4283,-0
23.8343122.4649,-0
23.8289122.452,-0
23.8037122.4731,-0
23.785122.4436,-0
23.7962122.4128,-0
23.8209122.4646,-0
23.8211122.4753,-0
23.8058122.4518,-0
23.849122.443,-0
23.8422122.4334,-0
23.8166122.3677,-0
23.8427122.4363,-0
23.8264122.4129,-0
23.8671122.3916,-0
23.8587122.3805,-0
23.8768122.3599,-0
23.8877122.3738,-0
23.8866122.4347,-0
23.8685122.3329,-0
23.8699122.3243,-0
23.5970497131348122.663764953613,-195.0270
23.5347122.4434,-0
23.5599122.4426,-0
23.5933122.548,-0
23.541122.4503,-0
23.5196122.4409,-0
23.1656122.4351,-0
23.1771122.3868,-0
23.1744122.3519,-0
23.1207122.3733,-0
23.1195122.3151,-0
23.1222122.3987,-0
23.1146122.3605,-0
23.125122.3485,-0
23.1039122.4116,-0
23.1349122.2239,-0
23.1578122.3233,-0
23.1421122.3769,-0
23.8011122.4914,-0
23.7995122.4628,-0
23.7899122.4476,-0
23.7885122.5043,-0
23.8494122.5352,-0
23.7869122.4455,-0
23.8153122.414,-0
23.8147122.4131,-0
23.8314122.4248,-0
23.8249122.4155,-0
23.8172122.3906,-0
23.8792122.6085,-0
23.8162122.5081,-0
23.832122.4254,-0
23.8392122.4359,-0
23.9098122.6745,-0
23.9098122.6745,-0
23.8396122.4894,-0
23.8258122.5015,-0
23.8107122.4907,-0
23.1812122.442,-0
23.6204122.3748,-0
23.6207122.42,-0
23.6275122.3791,-0
23.6227122.3774,-0
23.6061122.3722,-0
23.8157122.5224,-0
23.7924122.4847,-0
23.8639507293701122.701072692871,11.08150
23.8573122.455,-0
23.7961122.5171,-0
23.7867122.3899,-0
23.7846122.3822,-0
23.8472003936768122.554862976074,10.85950
23.817122.4231,-0
23.827122.4612,-0
23.8148122.4404,-0
23.8531122.4025,-0
23.8324122.374,-0
23.8414122.4277,-0
23.8266122.4229,-0
23.8358122.3922,-0
23.8216122.4227,-0
23.8195122.4291,-0
23.1775122.4538,-0
23.173122.391,-0
23.6032122.4555,-0
23.5974122.4595,-0
23.6344122.4756,-0
23.6482122.4639,-0
23.5614122.44,-0
23.5719122.4768,-0
23.5973122.4333,-0
23.6131122.4276,-0
23.6544122.4521,-0
23.5853122.4049,-0
23.5819122.3977,-0
23.2411122.5689,-0
23.2504122.5471,-0
23.1728122.5011,-0
23.8829122.4636,-0
23.8645122.4379,-0
23.8083122.3383,-0
23.8051122.3511,-0
23.8393122.436,-0
23.8413122.4389,-0
23.7954122.4051,-0
23.7863122.4423,-0
23.8531122.4353,-0
23.8246122.395,-0
23.8742122.4757,-0
23.8947122.4256,-0
23.8961122.4275,-0
23.7709122.4682,-0
23.7483122.435,-0
23.7513122.4653,-0
23.7575122.4527,-0
23.7631122.4619,-0
23.7926122.4974,-0
23.7715122.4605,-0
23.8958122.316,-0
23.8798122.2969,-0
23.8826122.3498,-0
23.8531122.321,-0
23.8118122.521,-0
23.7876415252686122.688217163086,-61.0870
23.7846122.4877,-0
23.7458122.4095,-0
23.7495122.4472,-0
23.7568122.4595,-0
21.8485507965088119.84651184082,-23.9020
23.7166233062744122.556053161621,-56.62850
23.6079122.3959,-0
23.6015122.3909,-0
23.6143122.3883,-0
23.6502122.4247,-0
23.6169122.3645,-0
23.6261122.3669,-0
23.6284122.3838,-0
23.6455122.4385,-0
23.62122.4224,-0
23.1398122.4369,-0
23.1613122.3881,-0
23.1986122.499,-0
23.1977122.376,-0
23.2407122.3439,-0
23.2407122.3439,-0
23.235122.4291,-0
23.1983122.4576,-0
23.5198122.4747,-0
23.6438122.4913,-0
23.2895122.489,-0
23.2706122.3767,-0
23.2799122.383,-0
23.2784122.3979,-0
23.5944122.5168,-0
23.5944122.5168,-0
23.5873122.5131,-0
23.5898122.4768,-0
23.6310253143311122.705589294434,-24.6790
23.5849122.4919,-0
23.8221122.6525,-0
23.9004122.3815,-0
23.9004122.3815,-0
23.9293122.3893,-0
23.9129122.3691,-0
23.263122.3863,-0
23.1877122.3598,-0
23.1916122.4037,-0
21.9777120.1848,-0
21.9818120.1854,-0
23.6088523864746122.600746154785,-8.2880
23.836122.4517,-0
23.8106122.4556,-0
23.8012122.5065,-0
23.8509122.4759,-0
23.8378122.4565,-0
23.7937122.4266,-0
23.7906122.4219,-0
23.8555122.4873,-0
23.8614122.4885,-0
23.8681122.5111,-0
23.8929122.3655,-0
23.8929122.3655,-0
23.8901122.32,-0
23.8885122.3161,-0
23.6385122.4844,-0
23.8625122.4583,-0
23.8598122.4593,-0
23.8535122.4672,-0
23.8543122.4784,-0
23.2605122.287,-0
23.2405122.3724,-0
23.2467122.4278,-0
21.8555793762207119.939949035645,-116.3650
23.9302122.5599,-0
23.8329122.4754,-0
23.838122.5049,-0
23.8122122.4366,-0
23.8428122.4601,-0
23.8718122.4653,-0
23.8496122.4338,-0
23.8566122.4319,-0
23.8589122.433,-0
23.8476122.4171,-0
23.8907122.4851,-0
23.9305122.4015,-0
23.9153122.3551,-0
23.9153122.3551,-0
23.915122.3505,-0
23.9211122.3557,-0
23.9034122.5197,-0
23.8689122.4628,-0
23.1993122.5506,-0
23.5931122.6627,-0
23.7546122.5775,-0
23.212122.4302,-0
23.271122.3435,-0
23.271122.3435,-0
23.2694122.3176,-0
23.5129122.4995,-0
23.5242122.5796,-0
23.5614122.5094,-0
23.8351122.5816,-0
23.9308122.3974,-0
23.9308122.3974,-0
23.9295883178711122.492668151855,-12.93150
23.8343122.422,-0
23.9197122.5225,-0
23.8777122.4633,-0
24.1011122.7099,-0
21.8619403839111119.966415405273,-51.18950
23.3085899353027122.626770019531,-25.69650
23.3233122.3866,-0
23.3233122.3866,-0
23.3199122.3955,-0
23.2669122.3917,-0
23.269122.478,-0
23.2472122.4742,-0
23.2363122.4666,-0
23.2322122.4425,-0
23.2516122.4197,-0
23.28122.4107,-0
23.2902122.4764,-0
23.2935122.5236,-0
23.2877122.4685,-0
23.242122.3527,-0
23.2403122.4031,-0
23.2492122.4247,-0
23.2481122.4173,-0
23.2514122.4104,-0
22.1018120.4361,-0
23.6300659179688122.607917785645,-45.6210
23.6272122.3879,-0
23.7644122.592,-0
23.7308122.5385,-0
23.6869122.4569,-0
23.7057122.4515,-0
23.7096122.5132,-0
23.7584122.4548,-0
23.7578122.4539,-0
23.6072122.5449,-0
23.6445122.4399,-0
23.6056122.4668,-0
23.5777122.5515,-0
23.2307122.5001,-0
23.2413122.5071,-0
23.7576122.4385,-0
23.7835122.4806,-0
23.798122.5366,-0
23.7683122.4867,-0
21.818187713623119.969551086426,-39.94150
23.2461122.4691,-0
23.2561122.3344,-0
23.2561122.3344,-0
23.2194122.6028,-0
23.7729122.5196,-0
23.752122.4676,-0
23.7440738677979122.617279052734,-98.1240
23.7088122.3947,-0
23.7272122.4588,-0
23.7043122.5002,-0
23.704122.4957,-0
23.2511122.6451,-0
23.2236122.4104,-0
23.2301122.4207,-0
23.2404122.4269,-0
23.2359122.4766,-0
23.6733122.4309,-0
23.2455122.6145,-0
23.2213122.4204,-0
23.2201122.4098,-0
23.2407122.5435,-0
23.3221435546875122.66943359375,-43.7710
23.312122.3803,-0
23.312122.3803,-0
23.312122.3952,-0
23.229122.4464,-0
23.2363122.4526,-0
23.2256122.4858,-0
23.236122.4981,-0
23.2328122.5,-0
23.3339122.5038,-0
23.3432122.5204,-0
23.3465122.5022,-0
23.3551122.5197,-0
23.2421122.585,-0
23.3327122.6085,-0
23.3559122.6413,-0
23.2919122.4671,-0
23.2559122.4946,-0
23.7807197570801122.639312744141,-22.7180
23.813871383667122.541145324707,-10.23050
23.6797122.4814,-0
23.6751122.4725,-0
23.6502122.548,-0
23.6502122.548,-0
23.3144122.4245,-0
23.313122.4175,-0
23.2702122.4324,-0
23.2555122.4059,-0
23.2924122.3511,-0
23.2924122.3511,-0
23.3044122.367,-0
23.3044122.367,-0
23.3142122.3787,-0
23.3225122.3504,-0
23.3178122.391,-0
23.3187122.395,-0
23.3195122.4142,-0
23.2911122.5326,-0
23.2373122.4599,-0
23.2446122.4826,-0
23.2819122.4979,-0
23.3076122.4084,-0
23.755033493042122.603851318359,-44.38150
23.7216122.4228,-0
23.6982122.388,-0
23.6915122.4207,-0
23.7197122.4397,-0
23.7438122.4596,-0
23.739122.4514,-0
23.7098122.5562,-0
23.7098122.5562,-0
23.7079122.4483,-0
23.7279122.4522,-0
23.7093122.4201,-0
23.7233122.4918,-0
23.7398122.5215,-0
23.2339122.5833,-0
23.2267122.5613,-0
23.3155122.4107,-0
23.3196122.4145,-0
23.3109122.4955,-0
23.2851122.4519,-0
23.2801122.4226,-0
23.3007122.4286,-0
23.2802122.4414,-0
23.3034122.4973,-0
23.3306122.5057,-0
23.7609122.5108,-0
23.7356122.467,-0
23.7455122.471,-0
23.7239122.457,-0
23.7523122.4695,-0
23.7072122.3976,-0
23.7229122.484,-0
23.6713122.5193,-0
23.6268122.5545,-0
23.7454122.4495,-0
23.7318122.4266,-0
23.7313122.4512,-0
23.2945122.6063,-0
23.7169122.4257,-0
23.6936122.3978,-0
23.6755122.4235,-0
23.6633122.3978,-0
23.7308122.5053,-0
23.7196122.4851,-0
23.6589122.4931,-0
23.7456122.47,-0
23.7753122.5209,-0
23.7344122.5554,-0
23.7239122.5357,-0
23.7334122.5478,-0
23.2891122.4979,-0
23.3279122.5368,-0
23.2141122.3942,-0
23.3455122.6498,-0
23.3348122.5194,-0
23.772122.4959,-0
23.3713122.6003,-0
23.2614122.434,-0
23.3192122.4905,-0
23.325122.558,-0
23.3561058044434122.718338012695,-56.0180
23.318122.485,-0
23.3636122.6541,-0
23.299122.4533,-0
23.3328122.5042,-0
23.3549122.4973,-0
23.3478122.4917,-0
23.2928122.4303,-0
23.3072122.3934,-0
23.3183122.3857,-0
23.3136122.3636,-0
23.3361122.4224,-0
23.3325122.4571,-0
23.3233122.467,-0
23.289122.6814,-0
23.289122.6814,-0
23.8163122.5146,-0
23.8203716278076122.668968200684,-64.0470
23.7967122.4775,-0
23.7749122.4427,-0
23.7072122.4244,-0
23.7219122.4603,-0
23.8018122.5569,-0
23.7558122.4789,-0
23.7624122.5034,-0
23.7726122.5075,-0
23.7522122.5211,-0
23.3494122.4417,-0
23.3416122.6559,-0
23.7527122.5003,-0
23.7255122.453,-0
23.7467122.4722,-0
23.7357122.4534,-0
23.7746122.5037,-0
23.7573122.49,-0
23.7522122.4813,-0
23.8122.5312,-0
23.7377122.4555,-0
23.7247122.4332,-0
23.7319122.5317,-0
23.6572122.5233,-0
23.656122.5209,-0
23.7448122.5386,-0
23.7307122.5666,-0
23.7425122.4501,-0
23.7218122.648,-0
23.7605122.5589,-0
23.7502122.6678,-0
23.7313122.5379,-0
23.3377122.4119,-0
23.3377122.4119,-0
23.3319122.4206,-0
23.3643122.5682,-0
23.2974122.5438,-0
23.2809122.5374,-0
23.2974122.5662,-0
23.7631122.4657,-0
23.7606122.4615,-0
23.7506122.4551,-0
23.7521122.45,-0
23.7587122.4686,-0
23.7167122.6423,-0
23.8085136413574122.634719848633,-7.75150
23.8027122.6264,-0
23.7463122.4376,-0
23.7445122.447,-0
23.7955122.5513,-0
23.7754122.517,-0
23.772122.6206,-0
23.7767122.5988,-0
23.7577122.5885,-0
23.7161122.6165,-0
23.7782122.5455,-0
23.7606122.4639,-0
23.7569122.4577,-0
23.7652122.4772,-0
23.7658122.4966,-0
23.7859122.6576,-0
23.8183122.5739,-0
23.768122.4893,-0
23.7943122.5796,-0
23.7484122.4993,-0
23.762122.5314,-0
23.8143122.6298,-0
23.7592122.5037,-0
23.8238122.5851,-0
23.7603122.5795,-0
23.8175122.5329,-0
23.8072122.5552,-0
23.7864122.5315,-0
23.7677122.5025,-0
23.8598122.6519,-0
23.7952122.5707,-0
23.8153122.5498,-0
23.7678122.4558,-0
23.4071122.7089,-0
23.3525122.5303,-0
23.3277122.4107,-0
23.3312122.4851,-0
23.3278122.4745,-0
23.3715122.6996,-0
23.3654122.7104,-0
23.354122.6229,-0
23.3334122.5144,-0
23.7849122.4911,-0
23.7661122.4824,-0
23.8074122.5558,-0
23.826122.5702,-0
21.868558883667120.089134216309,-43.90050
23.7809122.6395,-0
23.7302122.5956,-0
23.7488122.5099,-0
23.7445122.4608,-0
23.8039122.582,-0
23.8854122.6693,-0
23.3356122.6277,-0
23.3289122.5873,-0
23.3471122.5137,-0
23.3319122.4335,-0
23.3371122.427,-0
23.3183122.6314,-0
23.3234122.5416,-0
23.8319122.6093,-0
23.7595122.4825,-0
23.3617122.5728,-0
23.3085122.5829,-0
23.326122.5206,-0
